participant_id	session_id	task	run	desc	regressors	space	meanFD	relMeansRMSMotion	relMaxRMSMotion	meanDVInit	meanDVFinal	nVolCensored	nVolsRemoved	motionDVCorrInit	motionDVCorrFinal	coregDice	coregJaccard	coregCrossCorr	coregCoverage	normDice	normJaccard	normCrossCorr	normCoverage	medianFD	motionExclude	normCrossCorrExclude	fmriExclude
colornest015	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0356688065384615	0.1566877798000177	0.3987645369134929	24.310042226519336	24.310042226519336	0	2	0.0109901478387733	0.0109901478387733	0.9168873362801214	0.8465299751284715	0.9056453861359972	0.918992602746718	0.9342334729639212	0.8765836130752259	0.9119643877261072	0.9345596417899984	0.0313937	0	0	0
colornest015	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0450208848901098	0.1676297877703534	0.4016872092059138	21.236076011049725	21.236076011049725	0	2	0.390256777242008	0.390256777242008	0.9111685529813344	0.8368315917731888	0.8992957134060058	0.9197264021887824	0.9307353371639128	0.8704443058047544	0.90758284379911	0.9384494015960406	0.0386295	0	0	0
colornest103	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0436728559340659	0.1309213997085122	0.347841891506831	18.97314618232044	18.97314618232044	0	2	0.6501022372228681	0.6501022372228681	0.9224086416402228	0.8559911273270036	0.9125642833697504	0.9463022648050352	0.9330526097826712	0.8745066704672435	0.9101024736138548	0.9469676446975032	0.0330797	0	0	0
colornest103	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0993641183516483	0.2804861028163282	0.8206666601994747	22.33945246961326	22.33945246961326	0	2	0.847708382416308	0.847708382416308	0.9188136764973196	0.8498199214365494	0.9084865926467848	0.9421877709542402	0.9290517229533756	0.8675038214874768	0.9047130682731924	0.9435619674011612	0.0580403	0	0	0
colornest075	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.1375118510989011	0.9419120810666608	2.114910136123282	23.41590812707182	23.41590812707182	0	2	0.7205850798043317	0.7205850798043317	0.8925458804168869	0.8059438893530635	0.8809895924593949	0.9511134579780438	0.9089372872616625	0.8330751996651239	0.8780954596189124	0.9584652944353872	0.0870957	0	0	0
colornest075	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0773307895604395	0.2256800752510877	0.5455416575928276	25.44269886740331	25.44269886740331	0	2	0.5996179622433124	0.5996179622433124	0.8919187304048711	0.8049217642048591	0.8799953553009985	0.9449032243344024	0.9086143180974674	0.8325327454484712	0.8774213880671706	0.9519308597707036	0.057765	0	0	0
colornest163	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0382867906593406	0.1923961087219406	0.3476456218167863	20.04310597790056	20.04310597790056	0	2	0.337904624744168	0.337904624744168	0.926135130457239	0.8624317236968341	0.9154704479079896	0.9290640679194636	0.9395847055665304	0.8860535211994529	0.919119162155882	0.9396266173347636	0.0353392	0	0	0
colornest163	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0414299104945055	0.1111746834260791	0.3286443304703886	18.431820790055248	18.431820790055248	0	2	0.6708175830505968	0.6708175830505968	0.9231867018209068	0.85733218876664	0.9121197490230588	0.9273787982735952	0.936889184644596	0.8812714263765518	0.9156692337148592	0.9415107395191312	0.0322452	0	0	0
colornest012	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.050153849065934	0.1214139310385482	0.2836027918744102	24.9799132320442	24.9799132320442	0	2	0.4876333939589319	0.4876333939589319	0.9094393930252648	0.8339191670860832	0.8973646530150199	0.9149907320221956	0.9255755868467708	0.8614617980713827	0.9002852792908659	0.9278421096701424	0.0405191	0	0	0
colornest012	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0564422263736263	0.6729027403525167	1.0905261833862587	21.3893396519337	21.3893396519337	0	2	0.0582931354864484	0.0582931354864484	0.9120143042192532	0.8382594621933743	0.9002707309110365	0.9201606646887084	0.9283399471349338	0.8662634616761459	0.903904886006099	0.9336514081597248	0.0480355	0	0	0
colornest024	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0387196505494505	0.3780317050272321	0.8839059450184108	18.82728267403315	18.82728267403315	0	2	0.2844377170345422	0.2844377170345422	0.9036286605423256	0.8241994550763339	0.8898706833710116	0.9377068936324232	0.9156799065240382	0.8444737970212094	0.8866705203746671	0.9422528913778846	0.0354389	0	0	0
colornest024	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0568012856043956	0.2571480295331217	0.6514102186280163	19.184303314917127	19.184303314917127	0	2	0.4199492801605136	0.4199492801605136	0.9027245031649066	0.8226963107885519	0.8889523652819155	0.9408704939260932	0.9155084055000264	0.844182112745779	0.8864610418777351	0.9444693453470612	0.042473	0	0	0
colornest115	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.1623760307692307	0.1542968543291636	1.7548332744776638	28.112678834254144	28.112678834254144	0	2	0.8443440621345267	0.8443440621345267	0.9201121704673936	0.8520442080226364	0.9091247314011204	0.9353883800852872	0.9313529885506816	0.871525376080511	0.9078329835851005	0.9433200729185992	0.089278	0	0	0
colornest115	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.5411430153846154	0.4732673703660952	1.816355764443739	47.39369629281769	47.39369629281769	0	2	0.7305336299732995	0.7305336299732995	0.9173696947983294	0.8473526839131327	0.9060815014314002	0.939857854868021	0.9293186986993468	0.8679694859435945	0.9050634968887792	0.9505282001353952	0.348989	1	0	1
colornest045	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0530050832417582	0.1065490643703286	0.2598317459792779	19.148113867403318	19.148113867403318	0	2	0.5498381714393644	0.5498381714393644	0.8950832346109484	0.8100910970391341	0.8783267136823246	0.9089043247582812	0.9072735501739454	0.8302842402308185	0.8754557414636884	0.9187902211145426	0.0438207	0	0	0
colornest045	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0971098884615384	0.2462859845570046	0.6555973146749459	21.633415856353597	21.633415856353597	0	2	0.7738366654453734	0.7738366654453734	0.8901658014645061	0.8020709783850091	0.8726213388604789	0.9025426875124944	0.9017451124240776	0.8210708849331116	0.8681249313742263	0.9098061943594804	0.0588557	0	0	0
